ID,URL,PARSED
6170, https://www.coworker.com/united-states/new-york/albany, 0
6171, https://www.coworker.com/united-states/new-york/troy, 0
6172, https://www.coworker.com/united-states/pennsylvania/bethlehem, 0
6173, https://www.coworker.com/united-states/new-jersey/trenton, 0
6174, https://www.coworker.com/united-states/new-york/ithaca, 0
6175, https://www.coworker.com/united-states/connecticut/hamden, 0
6176, https://www.coworker.com/united-states/connecticut/guilford, 0
6177, https://www.coworker.com/united-states/new-jersey/ridgewood, 0
6178, https://www.coworker.com/united-states/new-jersey/sewell, 0
6179, https://www.coworker.com/united-states/pennsylvania/state-college, 0
6180, https://www.coworker.com/united-states/michigan/kalamazoo, 0
6181, https://www.coworker.com/united-states/michigan/benton-harbor, 0
6182, https://www.coworker.com/united-states/michigan/traverse-city, 0
6183, https://www.coworker.com/united-states/indiana/lafayette, 0
6184, https://www.coworker.com/united-states/illinois/rockford, 0
6185, https://www.coworker.com/united-states/indiana/bloomington, 0
6186, https://www.coworker.com/united-states/indiana/muncie, 0
6187, https://www.coworker.com/united-states/indiana/south-bend, 0
6188, https://www.coworker.com/united-states/indiana/la-porte, 0
6189, https://www.coworker.com/united-states/iowa/pella, 0
6190, https://www.coworker.com/united-states/iowa/decorah, 0
6191, https://www.coworker.com/united-states/iowa/webster-city, 0
6192, https://www.coworker.com/united-states/maine/yarmouth, 0
6193, https://www.coworker.com/united-states/maine/portland, 0
6194, https://www.coworker.com/united-states/vermont/barre, 0
6195, https://www.coworker.com/united-states/maine/bar-harbor, 0
6196, https://www.coworker.com/united-states/massachusetts/salem, 0
6197, https://www.coworker.com/united-states/massachusetts/north-adams, 0
6198, https://www.coworker.com/united-states/wisconsin/appleton, 0
6199, https://www.coworker.com/united-states/minnesota/mankato, 0
6200, https://www.coworker.com/united-states/vermont/bennington, 0
6201, https://www.coworker.com/united-states/alaska/anchorage, 0
6202, https://www.coworker.com/united-states/iowa/sioux-city, 0
6203, https://www.coworker.com/united-states/arizona/flagstaff, 0
6204, https://www.coworker.com/united-states/south-dakota/rapid-city, 0
6205, https://www.coworker.com/united-states/washington/leavenworth, 0
6206, https://www.coworker.com/united-states/washington/richland, 0
6207, https://www.coworker.com/united-states/oregon/bend, 0
6208, https://www.coworker.com/united-states/washington/spokane, 0
6209, https://www.coworker.com/united-states/georgia/warner-robins, 0
6210, https://www.coworker.com/united-states/wyoming/cheyenne, 0
6211, https://www.coworker.com/united-states/colorado/montrose, 0
6212, https://www.coworker.com/united-states/colorado/paonia, 0
6213, https://www.coworker.com/united-states/colorado/durango, 0
6214, https://www.coworker.com/united-states/arkansas/little-rock, 0
6215, https://www.coworker.com/united-states/georgia/college-park, 0
6216, https://www.coworker.com/united-states/georgia/lawrenceville, 0
6217, https://www.coworker.com/united-states/georgia/savannah, 0
6218, https://www.coworker.com/united-states/georgia/augusta, 0
6219, https://www.coworker.com/united-states/north-carolina/wilmington, 0
6220, https://www.coworker.com/united-states/north-carolina/fuquay-varina, 0
6221, https://www.coworker.com/united-states/tennessee/murfreesboro, 0
6222, https://www.coworker.com/united-states/tennessee/chattanooga, 0
6223, https://www.coworker.com/united-states/tennessee/johnson-city, 0
6224, https://www.coworker.com/united-states/tennessee/memphis, 0
6225, https://www.coworker.com/united-states/tennessee/jackson, 0
6226, https://www.coworker.com/united-states/ohio/athens, 0
6227, https://www.coworker.com/united-states/virginia/harrisonburg, 0
6228, https://www.coworker.com/united-states/virginia/richmond, 0
6229, https://www.coworker.com/united-states/virginia/lynchburg, 0
6230, https://www.coworker.com/united-states/virginia/charlottesville, 0
6231, https://www.coworker.com/united-states/virginia/norfolk, 0
6232, https://www.coworker.com/united-states/texas/lubbock, 0
6233, https://www.coworker.com/united-states/texas/bryan, 0
